replan_at,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45
10:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,18.456,25.803,33.15,31.858,30.613,37.96,45.306,52.653,60.0,59.847,59.694,59.54,59.387,59.234,59.081,58.927,58.774,58.073,57.372,57.219,55.927,55.774,55.621,55.468,55.314,55.161,55.008,54.855,54.702
10:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,12.444,12.291,12.138,12.0,12.153,12.0,15.071,22.418,29.765,37.111,44.458,51.805,59.152,57.86,56.568,56.415,55.714,55.561,55.408,55.255,55.101,54.948,54.795,54.642,54.488,54.335,54.182,54.029
11:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,13.384,15.638,22.984,22.831,22.678,30.025,37.372,44.718,44.565,51.912,51.759,51.606,58.952,57.707,57.006,55.714,55.561,55.408,55.255,55.101,54.948,54.795,54.642,54.488,54.335,54.182,54.029
11:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,16.232,14.94,22.287,29.634,36.98,44.327,51.674,59.021,58.868,58.714,58.561,58.408,58.255,57.554,56.853,56.699,56.546,56.393,56.24,56.087,55.933,55.78,55.627,55.474,55.32,55.167
11:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.153,12.0,15.919,23.266,30.613,37.96,45.306,52.653,60.0,59.847,59.694,58.402,58.249,58.095,57.394,57.241,57.088,56.935,56.234,56.081,55.927,55.774,55.621,55.468,55.314
11:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,13.101,20.447,27.794,35.141,42.488,49.834,57.181,57.028,56.327,56.174,56.021,55.867,55.714,55.561,55.408,55.255,55.101,54.948,54.795,54.642,54.488,54.335,54.182,54.029
12:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,26.843,34.19,41.537,41.384,41.63,48.977,56.324,55.026,53.728,52.431,59.778,58.533,57.235,56.533,56.38,56.228,56.075,55.922,55.769,55.616,55.463,55.311,55.158
12:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,30.061,37.408,44.755,52.102,59.45,59.297,59.144,57.846,57.693,56.396,56.243,56.09,55.937,55.784,55.083,54.93,54.777,54.624,54.471,54.319,54.166,54.013
12:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,25.264,32.611,39.958,47.305,54.652,53.355,52.653,60.0,58.702,58.549,57.304,57.151,56.998,56.846,56.693,56.54,56.387,56.234,56.082,55.929,55.776
12:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,25.69,33.037,40.384,47.731,46.434,45.136,52.483,52.33,59.678,59.525,59.372,59.219,59.066,58.913,58.212,58.059,57.906,57.753,57.6,57.448
13:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,37.111,44.458,51.805,59.152,59.0,57.702,56.404,56.251,55.55,55.397,55.244,55.091,54.938,54.785,54.633,54.48,54.327,54.174,54.021
13:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,40.332,47.679,46.381,53.728,52.431,59.778,59.625,58.327,57.082,56.38,56.228,56.075,55.922,55.769,55.616,55.463,55.311,55.158
13:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,46.603,53.951,52.653,60.0,59.847,58.549,58.397,57.695,57.542,57.389,57.236,57.084,56.931,56.778,56.625,56.472,56.32
13:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.256,37.958,45.306,52.653,60.0,59.298,59.145,58.993,58.84,58.687,58.534,58.381,58.229,58.076,57.923,57.77
14:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,44.876,52.228,59.58,59.433,58.731,58.584,58.436,58.288,58.141,57.993,57.846,57.698,57.55,57.403,57.255
14:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.961,53.814,59.433,59.285,58.584,58.436,58.288,58.141,57.993,57.846,57.698,57.55,57.403,57.255
14:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,52.662,59.987,59.285,59.138,58.99,58.842,58.695,58.547,58.399,58.252,58.104,57.956,57.809
14:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.432,55.135,54.988,54.84,54.692,54.545,54.397,54.249,54.102,53.954,53.806
15:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,55.283,55.135,54.988,54.84,54.692,54.545,54.397,54.249,54.102,53.954,53.806
15:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,55.729,55.581,55.433,55.286,55.138,54.99,54.843,54.695,54.547,54.4
15:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.132,55.431,55.283,55.136,54.988,54.84,54.693,54.545,54.397
15:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.982,55.835,55.687,55.539,55.392,55.244,55.096,54.949
16:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.832,55.683,55.535,55.387,55.239,55.091,54.943
16:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.682,55.533,55.385,55.237,55.089,54.941
16:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.532,55.383,55.235,55.087,54.939
16:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.53,55.382,55.233,55.085,54.937
17:00,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.53,55.38,55.232,55.083,54.935
17:15,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.53,55.38,55.23,55.082,54.933
17:30,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.53,55.38,55.23,55.08,54.932
17:45,22.561,21.261,19.961,18.661,18.496,17.258,15.961,14.661,13.358,14.537,14.387,13.689,13.537,12.295,13.445,12.156,19.495,22.714,22.564,22.414,29.764,32.985,39.256,40.554,39.26,46.609,53.959,53.255,56.58,56.43,56.28,56.13,55.98,55.83,55.68,55.53,55.38,55.23,55.08,54.93
